@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2}

@data
1306,'2019/12/08 21:59:31:892',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1307,'2019/12/08 21:59:31:910',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1308,'2019/12/08 21:59:31:940',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1309,'2019/12/08 21:59:31:943',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1310,'2019/12/08 21:59:31:961',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1311,'2019/12/08 21:59:31:990',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1312,'2019/12/08 21:59:31:995',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1313,'2019/12/08 21:59:32:010',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1314,'2019/12/08 21:59:32:040',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1315,'2019/12/08 21:59:32:043',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1316,'2019/12/08 21:59:32:060',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1317,'2019/12/08 21:59:32:091',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1318,'2019/12/08 21:59:32:094',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1319,'2019/12/08 21:59:32:110',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1320,'2019/12/08 21:59:32:141',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1321,'2019/12/08 21:59:32:144',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1322,'2019/12/08 21:59:32:160',2,0.458121,0.165498,0.009451,0.946133,1.020173,0.70216,0.443247,0.154799,2
1323,'2019/12/08 21:59:32:190',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1324,'2019/12/08 21:59:32:192',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1325,'2019/12/08 21:59:32:209',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1326,'2019/12/08 21:59:32:238',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1327,'2019/12/08 21:59:32:243',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1328,'2019/12/08 21:59:32:260',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1329,'2019/12/08 21:59:32:292',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1330,'2019/12/08 21:59:32:298',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1331,'2019/12/08 21:59:32:311',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1332,'2019/12/08 21:59:32:338',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1333,'2019/12/08 21:59:32:347',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1334,'2019/12/08 21:59:32:363',2,0.458648,0.201025,0.019525,0.914487,0.946574,0.79987,0.450371,0.191521,2
1335,'2019/12/08 21:59:32:391',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1336,'2019/12/08 21:59:32:395',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1337,'2019/12/08 21:59:32:412',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1338,'2019/12/08 21:59:32:438',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1339,'2019/12/08 21:59:32:443',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1340,'2019/12/08 21:59:32:460',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1341,'2019/12/08 21:59:32:490',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1342,'2019/12/08 21:59:32:494',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1343,'2019/12/08 21:59:32:539',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1344,'2019/12/08 21:59:32:543',2,0.45427,0.199123,0.017803,0.91415,1.009531,0.723403,0.443963,0.183083,2
1345,'2019/12/08 21:59:32:562',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1346,'2019/12/08 21:59:32:588',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1347,'2019/12/08 21:59:32:592',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1348,'2019/12/08 21:59:32:610',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1349,'2019/12/08 21:59:32:640',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1350,'2019/12/08 21:59:32:644',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1351,'2019/12/08 21:59:32:660',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1352,'2019/12/08 21:59:32:690',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1353,'2019/12/08 21:59:32:694',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1354,'2019/12/08 21:59:32:710',2,0.436076,0.190113,0.035909,0.943001,0.985502,0.832696,0.419936,0.184551,2
1355,'2019/12/08 21:59:32:739',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1356,'2019/12/08 21:59:32:743',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1357,'2019/12/08 21:59:32:759',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1358,'2019/12/08 21:59:32:789',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1359,'2019/12/08 21:59:32:793',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1360,'2019/12/08 21:59:32:809',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1361,'2019/12/08 21:59:32:840',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1362,'2019/12/08 21:59:32:843',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1363,'2019/12/08 21:59:32:862',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1364,'2019/12/08 21:59:32:888',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1365,'2019/12/08 21:59:32:892',2,0.404318,0.185574,0.019818,0.939982,0.973347,0.686364,0.415955,0.16819,2
1366,'2019/12/08 21:59:32:909',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1367,'2019/12/08 21:59:32:938',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1368,'2019/12/08 21:59:32:942',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1369,'2019/12/08 21:59:32:959',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1370,'2019/12/08 21:59:32:993',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1371,'2019/12/08 21:59:32:995',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1372,'2019/12/08 21:59:33:011',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1373,'2019/12/08 21:59:33:039',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
1374,'2019/12/08 21:59:33:043',2,0.453639,0.141986,-0.003124,0.97877,0.906797,0.979679,0.438889,0.13615,2
