@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
149,'2019/12/13 10:57:42:500',1,1.030389,0.177123,0.696792,0.052996,0.843157,0.161644,0.332592,0.780418,0.063747,0.71608,0.186666,0.385871,419.497589,1
150,'2019/12/13 10:57:42:502',1,1.030389,0.177123,0.696792,0.052996,0.843157,0.161644,0.332592,0.780418,0.063747,0.71608,0.186666,0.385871,419.497589,1
151,'2019/12/13 10:57:42:552',1,1.030389,0.177123,0.696792,0.052996,0.843157,0.161644,0.332592,0.780418,0.063747,0.71608,0.186666,0.385871,419.497589,1
152,'2019/12/13 10:57:42:554',1,1.030389,0.177123,0.696792,0.052996,0.843157,0.161644,0.332592,0.780418,0.063747,0.71608,0.186666,0.385871,419.497589,1
153,'2019/12/13 10:57:42:601',1,1.030389,0.177123,0.696792,0.052996,0.843157,0.161644,0.332592,0.780418,0.063747,0.71608,0.186666,0.385871,419.497589,1
154,'2019/12/13 10:57:42:603',1,1.030389,0.177123,0.696792,0.052996,0.843157,0.161644,0.332592,0.780418,0.063747,0.71608,0.186666,0.385871,419.497589,1
155,'2019/12/13 10:57:42:651',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
156,'2019/12/13 10:57:42:653',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
157,'2019/12/13 10:57:42:701',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
158,'2019/12/13 10:57:42:702',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
159,'2019/12/13 10:57:42:752',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
160,'2019/12/13 10:57:42:756',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
161,'2019/12/13 10:57:42:801',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
162,'2019/12/13 10:57:42:803',1,0.273914,0.774681,0.075113,0.567112,0.142371,0.378867,1.030547,0.297352,0.716814,0.202475,0.804441,0.157554,432.514191,1
163,'2019/12/13 10:57:42:851',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
164,'2019/12/13 10:57:42:854',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
165,'2019/12/13 10:57:42:901',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
166,'2019/12/13 10:57:42:902',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
167,'2019/12/13 10:57:42:952',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
168,'2019/12/13 10:57:42:955',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
169,'2019/12/13 10:57:43:000',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
170,'2019/12/13 10:57:43:003',1,0.271572,0.754345,0.042621,0.524505,0.124164,0.383433,0.981227,0.308881,0.719272,0.339007,0.809974,0.157817,435.356995,1
171,'2019/12/13 10:57:43:054',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
172,'2019/12/13 10:57:43:056',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
173,'2019/12/13 10:57:43:104',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
174,'2019/12/13 10:57:43:106',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
175,'2019/12/13 10:57:43:150',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
176,'2019/12/13 10:57:43:153',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
177,'2019/12/13 10:57:43:201',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
178,'2019/12/13 10:57:43:203',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
179,'2019/12/13 10:57:43:250',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
180,'2019/12/13 10:57:43:252',1,0.962071,0.500251,0.713209,0.528176,0.822278,0.151221,0.34163,0.55847,0.031522,0.371008,0.129497,0.384364,438.95694,1
181,'2019/12/13 10:57:43:301',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
182,'2019/12/13 10:57:43:302',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
183,'2019/12/13 10:57:43:351',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
184,'2019/12/13 10:57:43:352',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
185,'2019/12/13 10:57:43:400',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
186,'2019/12/13 10:57:43:403',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
187,'2019/12/13 10:57:43:452',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
188,'2019/12/13 10:57:43:456',1,0.971998,0.677757,0.685706,0.693441,0.846955,0.148002,0.331445,0.321992,0.025434,0.337049,0.157236,0.384893,416.715973,1
189,'2019/12/13 10:57:43:501',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
190,'2019/12/13 10:57:43:503',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
191,'2019/12/13 10:57:43:550',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
192,'2019/12/13 10:57:43:552',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
193,'2019/12/13 10:57:43:601',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
194,'2019/12/13 10:57:43:604',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
195,'2019/12/13 10:57:43:651',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
196,'2019/12/13 10:57:43:655',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
197,'2019/12/13 10:57:43:701',1,0.96889,0.68308,0.685606,0.696366,0.845521,0.148198,0.264281,0.240919,0.087437,0.315773,0.207507,0.374073,391.788147,1
198,'2019/12/13 10:57:43:703',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
199,'2019/12/13 10:57:43:751',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
200,'2019/12/13 10:57:43:753',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
201,'2019/12/13 10:57:43:801',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
202,'2019/12/13 10:57:43:804',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
203,'2019/12/13 10:57:43:851',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
204,'2019/12/13 10:57:43:855',1,1.00303,0.63733,0.65755,0.656247,0.846523,0.146138,0.338517,0.269231,0.160738,0.304783,0.230138,0.387422,363.854919,1
205,'2019/12/13 10:57:43:901',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
206,'2019/12/13 10:57:43:903',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
207,'2019/12/13 10:57:43:951',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
208,'2019/12/13 10:57:43:952',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
209,'2019/12/13 10:57:44:000',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
210,'2019/12/13 10:57:44:003',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
211,'2019/12/13 10:57:44:051',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
212,'2019/12/13 10:57:44:054',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
213,'2019/12/13 10:57:44:100',1,0.997936,0.681931,0.660403,0.661064,0.807981,0.135357,0.341613,0.289211,0.163261,0.360527,0.265613,0.369871,351.540497,1
214,'2019/12/13 10:57:44:104',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
215,'2019/12/13 10:57:44:153',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
216,'2019/12/13 10:57:44:154',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
217,'2019/12/13 10:57:44:201',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
218,'2019/12/13 10:57:44:204',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
219,'2019/12/13 10:57:44:251',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
220,'2019/12/13 10:57:44:254',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
221,'2019/12/13 10:57:44:301',1,0.998333,0.677279,0.657542,0.674547,0.845389,0.146339,0.336942,0.303364,0.149678,0.309397,0.258516,0.366909,353.75473,1
222,'2019/12/13 10:57:44:303',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
223,'2019/12/13 10:57:44:351',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
224,'2019/12/13 10:57:44:352',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
225,'2019/12/13 10:57:44:402',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
226,'2019/12/13 10:57:44:405',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
227,'2019/12/13 10:57:44:451',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
228,'2019/12/13 10:57:44:454',1,1.013754,0.621149,0.654176,0.666146,0.846064,0.143459,0.373286,0.346196,0.060174,0.418646,0.243004,0.382179,361.941956,1
229,'2019/12/13 10:57:44:501',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
230,'2019/12/13 10:57:44:503',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
231,'2019/12/13 10:57:44:551',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
232,'2019/12/13 10:57:44:553',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
233,'2019/12/13 10:57:44:601',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
234,'2019/12/13 10:57:44:605',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
235,'2019/12/13 10:57:44:651',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
236,'2019/12/13 10:57:44:655',1,0.356513,0.814083,0.04578,0.803759,0.217242,0.383596,0.992524,0.626081,0.62235,0.559816,0.846914,0.148714,381.469086,1
237,'2019/12/13 10:57:44:707',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
238,'2019/12/13 10:57:44:709',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
239,'2019/12/13 10:57:44:753',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
240,'2019/12/13 10:57:44:755',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
241,'2019/12/13 10:57:44:800',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
242,'2019/12/13 10:57:44:802',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
243,'2019/12/13 10:57:44:851',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
244,'2019/12/13 10:57:44:853',1,1.002192,0.68313,0.673093,0.278473,0.846536,0.149225,0.282443,0.772192,0.161458,0.589922,0.194209,0.379109,392.265961,1
245,'2019/12/13 10:57:44:901',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
246,'2019/12/13 10:57:44:903',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
247,'2019/12/13 10:57:44:951',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
248,'2019/12/13 10:57:44:953',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
249,'2019/12/13 10:57:45:001',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
250,'2019/12/13 10:57:45:004',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
251,'2019/12/13 10:57:45:051',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
252,'2019/12/13 10:57:45:054',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
253,'2019/12/13 10:57:45:101',1,0.38773,0.778233,0.046946,0.789157,0.159996,0.378445,0.996026,0.672063,0.685921,0.03355,0.836053,0.148761,397.460571,1
254,'2019/12/13 10:57:45:106',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
255,'2019/12/13 10:57:45:153',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
256,'2019/12/13 10:57:45:155',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
257,'2019/12/13 10:57:45:201',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
258,'2019/12/13 10:57:45:204',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
259,'2019/12/13 10:57:45:251',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
260,'2019/12/13 10:57:45:253',1,0.387978,0.782241,0.011896,0.752771,0.190055,0.389535,0.975441,0.723374,0.701264,-0.034104,0.852838,0.153763,391.348724,1
261,'2019/12/13 10:57:45:301',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
262,'2019/12/13 10:57:45:303',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
263,'2019/12/13 10:57:45:351',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
264,'2019/12/13 10:57:45:352',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
265,'2019/12/13 10:57:45:402',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
266,'2019/12/13 10:57:45:404',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
267,'2019/12/13 10:57:45:451',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
268,'2019/12/13 10:57:45:454',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
269,'2019/12/13 10:57:45:501',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
270,'2019/12/13 10:57:45:503',1,0.286663,0.792493,0.033759,0.78012,0.204411,0.401429,0.969421,0.701455,0.720075,-0.013698,0.842871,0.156075,395.064972,1
271,'2019/12/13 10:57:45:551',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
272,'2019/12/13 10:57:45:552',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
273,'2019/12/13 10:57:45:601',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
274,'2019/12/13 10:57:45:605',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
275,'2019/12/13 10:57:45:651',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
276,'2019/12/13 10:57:45:655',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
277,'2019/12/13 10:57:45:701',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
278,'2019/12/13 10:57:45:703',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
279,'2019/12/13 10:57:45:751',1,0.19271,0.776097,0.152522,0.768122,0.217267,0.414905,0.977643,0.547124,0.716364,-0.007263,0.841593,0.153414,374.896729,1
280,'2019/12/13 10:57:45:754',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
281,'2019/12/13 10:57:45:803',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
282,'2019/12/13 10:57:45:806',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
283,'2019/12/13 10:57:45:851',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
284,'2019/12/13 10:57:45:855',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
285,'2019/12/13 10:57:45:901',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
286,'2019/12/13 10:57:45:903',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
287,'2019/12/13 10:57:45:951',1,0.26159,0.796286,0.189099,0.778791,0.219346,0.418935,1.051971,0.409269,0.713482,0.172731,0.803435,0.156304,376.458923,1
288,'2019/12/13 10:57:45:954',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
289,'2019/12/13 10:57:46:003',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
290,'2019/12/13 10:57:46:006',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
291,'2019/12/13 10:57:46:051',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
292,'2019/12/13 10:57:46:054',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
293,'2019/12/13 10:57:46:100',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
294,'2019/12/13 10:57:46:103',1,1.037485,0.295662,0.716416,0.540937,0.797919,0.157836,0.335108,0.806536,0.158355,0.791956,0.220604,0.410663,382.763489,1
295,'2019/12/13 10:57:46:153',1,1.027366,0.196705,0.715446,0.686908,0.792547,0.16063,0.395087,0.789094,0.096443,0.810046,0.209228,0.431896,399.142395,1
296,'2019/12/13 10:57:46:157',1,1.027366,0.196705,0.715446,0.686908,0.792547,0.16063,0.395087,0.789094,0.096443,0.810046,0.209228,0.431896,399.142395,1
297,'2019/12/13 10:57:46:203',1,1.027366,0.196705,0.715446,0.686908,0.792547,0.16063,0.395087,0.789094,0.096443,0.810046,0.209228,0.431896,399.142395,1
298,'2019/12/13 10:57:46:206',1,1.027366,0.196705,0.715446,0.686908,0.792547,0.16063,0.395087,0.789094,0.096443,0.810046,0.209228,0.431896,399.142395,1
