@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric

@data
502,'2019/11/12 12:11:48:677',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
501,'2019/11/12 12:11:48:659',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
500,'2019/11/12 12:11:48:642',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
499,'2019/11/12 12:11:48:628',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
498,'2019/11/12 12:11:48:608',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
497,'2019/11/12 12:11:48:593',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
496,'2019/11/12 12:11:48:577',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
495,'2019/11/12 12:11:48:560',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
494,'2019/11/12 12:11:48:542',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
493,'2019/11/12 12:11:48:526',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
492,'2019/11/12 12:11:48:510',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
491,'2019/11/12 12:11:48:495',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
490,'2019/11/12 12:11:48:477',5,0.729121,0.275399,0.734436,0.26817,0.724844,0.264344,0.737673,0.281877,0.703768,0.275778,0.790015,0.355636,0.687773,0.360698,0.823076,0.381353,0.655237,0.395309,0.828054,0.382007,0.652281,0.394244,0.738692,0.572064,0.702015,0.566737,0.74966,0.754113,0.697957,0.749972,0.761893,0.874597,0.706403,0.870874,?
489,'2019/11/12 12:11:48:461',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
488,'2019/11/12 12:11:48:444',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
487,'2019/11/12 12:11:48:426',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
486,'2019/11/12 12:11:48:410',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
485,'2019/11/12 12:11:48:393',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
484,'2019/11/12 12:11:48:378',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
483,'2019/11/12 12:11:48:361',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
482,'2019/11/12 12:11:48:344',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
481,'2019/11/12 12:11:48:328',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
480,'2019/11/12 12:11:48:310',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
479,'2019/11/12 12:11:48:295',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
478,'2019/11/12 12:11:48:275',5,0.727211,0.276903,0.732989,0.269324,0.722539,0.265665,0.7375,0.281744,0.703839,0.275916,0.790126,0.355884,0.686697,0.358583,0.82487,0.380642,0.632708,0.408387,0.828596,0.379976,0.656849,0.405248,0.739129,0.571781,0.701461,0.565298,0.75089,0.751963,0.698403,0.747815,0.763083,0.871088,0.70584,0.866953,?
477,'2019/11/12 12:11:48:259',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
476,'2019/11/12 12:11:48:245',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
475,'2019/11/12 12:11:48:225',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
474,'2019/11/12 12:11:48:210',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
473,'2019/11/12 12:11:48:193',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
472,'2019/11/12 12:11:48:176',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
471,'2019/11/12 12:11:48:162',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
470,'2019/11/12 12:11:48:142',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
469,'2019/11/12 12:11:48:128',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
468,'2019/11/12 12:11:48:109',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
467,'2019/11/12 12:11:48:094',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
466,'2019/11/12 12:11:48:077',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
465,'2019/11/12 12:11:48:062',5,0.729996,0.276165,0.734438,0.268694,0.725967,0.265186,0.737614,0.280875,0.703987,0.276747,0.789634,0.355164,0.687156,0.360298,0.823232,0.378422,0.654414,0.395409,0.820695,0.372965,0.655856,0.387777,0.738482,0.571944,0.702314,0.566209,0.749447,0.753446,0.695881,0.749037,0.763937,0.874317,0.70434,0.869378,?
464,'2019/11/12 12:11:48:043',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
463,'2019/11/12 12:11:48:026',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
462,'2019/11/12 12:11:48:010',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
461,'2019/11/12 12:11:47:992',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
460,'2019/11/12 12:11:47:977',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
459,'2019/11/12 12:11:47:960',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
458,'2019/11/12 12:11:47:942',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
457,'2019/11/12 12:11:47:927',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
456,'2019/11/12 12:11:47:911',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
455,'2019/11/12 12:11:47:894',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
454,'2019/11/12 12:11:47:877',5,0.72856,0.27637,0.732839,0.269834,0.72424,0.266332,0.735934,0.28229,0.704368,0.276564,0.789687,0.355552,0.686151,0.359434,0.819907,0.379709,0.653903,0.395881,0.821107,0.373161,0.653636,0.395,0.738934,0.569708,0.702527,0.563614,0.752211,0.750799,0.69842,0.746373,0.764551,0.86921,0.704724,0.861133,?
453,'2019/11/12 12:11:47:859',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
452,'2019/11/12 12:11:47:844',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
451,'2019/11/12 12:11:47:826',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
450,'2019/11/12 12:11:47:810',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
449,'2019/11/12 12:11:47:793',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
448,'2019/11/12 12:11:47:776',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
447,'2019/11/12 12:11:47:759',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
446,'2019/11/12 12:11:47:745',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
445,'2019/11/12 12:11:47:727',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
444,'2019/11/12 12:11:47:709',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
443,'2019/11/12 12:11:47:692',5,0.729673,0.275995,0.733861,0.268572,0.725232,0.265857,0.736584,0.280756,0.703522,0.277039,0.791386,0.353755,0.687238,0.360031,0.823202,0.376826,0.631406,0.404117,0.825752,0.368963,0.654231,0.395486,0.737938,0.571866,0.70228,0.567111,0.751433,0.75912,0.696236,0.753501,0.765396,0.881172,0.708071,0.880902,?
442,'2019/11/12 12:11:47:678',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
441,'2019/11/12 12:11:47:660',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
440,'2019/11/12 12:11:47:643',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
439,'2019/11/12 12:11:47:626',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
438,'2019/11/12 12:11:47:610',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
437,'2019/11/12 12:11:47:594',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
436,'2019/11/12 12:11:47:577',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
435,'2019/11/12 12:11:47:560',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
434,'2019/11/12 12:11:47:544',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
433,'2019/11/12 12:11:47:526',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
